"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","TAXSS","TOT","PC_TOT_TAX","A","1996",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","1997",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","1998",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","1999",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2000",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2001",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2002",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2003",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2004",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2005",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2006",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2007",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2008",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2009",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2010",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2011",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2012",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2013",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2014",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2015",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2016",0,
"AUS","TAXSS","TOT","PC_TOT_TAX","A","2017",0,
"AUT","TAXSS","TOT","PC_GDP","A","1965",8.354,
"AUT","TAXSS","TOT","PC_GDP","A","1966",8.522,
"AUT","TAXSS","TOT","PC_GDP","A","1967",8.67,
"AUT","TAXSS","TOT","PC_GDP","A","1968",8.786,
"AUT","TAXSS","TOT","PC_GDP","A","1969",8.882,
"AUT","TAXSS","TOT","PC_GDP","A","1970",8.535,
"AUT","TAXSS","TOT","PC_GDP","A","1971",8.801,
"AUT","TAXSS","TOT","PC_GDP","A","1972",8.718,
"AUT","TAXSS","TOT","PC_GDP","A","1973",8.956,
"AUT","TAXSS","TOT","PC_GDP","A","1974",9.238,
"AUT","TAXSS","TOT","PC_GDP","A","1975",10.024,
"AUT","TAXSS","TOT","PC_GDP","A","1976",10.119,
"AUT","TAXSS","TOT","PC_GDP","A","1977",10.465,
"AUT","TAXSS","TOT","PC_GDP","A","1978",11.722,
"AUT","TAXSS","TOT","PC_GDP","A","1979",11.555,
"AUT","TAXSS","TOT","PC_GDP","A","1980",11.925,
"AUT","TAXSS","TOT","PC_GDP","A","1981",12.339,
"AUT","TAXSS","TOT","PC_GDP","A","1982",12.181,
"AUT","TAXSS","TOT","PC_GDP","A","1983",12.113,
"AUT","TAXSS","TOT","PC_GDP","A","1984",12.569,
"AUT","TAXSS","TOT","PC_GDP","A","1985",12.859,
"AUT","TAXSS","TOT","PC_GDP","A","1986",12.851,
"AUT","TAXSS","TOT","PC_GDP","A","1987",12.903,
"AUT","TAXSS","TOT","PC_GDP","A","1988",13.045,
"AUT","TAXSS","TOT","PC_GDP","A","1989",12.983,
"AUT","TAXSS","TOT","PC_GDP","A","1990",12.914,
"AUT","TAXSS","TOT","PC_GDP","A","1991",13.001,
"AUT","TAXSS","TOT","PC_GDP","A","1992",13.619,
"AUT","TAXSS","TOT","PC_GDP","A","1993",14.165,
"AUT","TAXSS","TOT","PC_GDP","A","1994",14.618,
"AUT","TAXSS","TOT","PC_GDP","A","1995",14.713,
"AUT","TAXSS","TOT","PC_GDP","A","1996",14.739,
"AUT","TAXSS","TOT","PC_GDP","A","1997",14.693,
"AUT","TAXSS","TOT","PC_GDP","A","1998",14.608,
"AUT","TAXSS","TOT","PC_GDP","A","1999",14.563,
"AUT","TAXSS","TOT","PC_GDP","A","2000",14.283,
"AUT","TAXSS","TOT","PC_GDP","A","2001",14.244,
"AUT","TAXSS","TOT","PC_GDP","A","2002",14.058,
"AUT","TAXSS","TOT","PC_GDP","A","2003",14.09,
"AUT","TAXSS","TOT","PC_GDP","A","2004",14.015,
"AUT","TAXSS","TOT","PC_GDP","A","2005",13.897,
"AUT","TAXSS","TOT","PC_GDP","A","2006",13.75,
"AUT","TAXSS","TOT","PC_GDP","A","2007",13.541,
"AUT","TAXSS","TOT","PC_GDP","A","2008",13.673,
"AUT","TAXSS","TOT","PC_GDP","A","2009",14.106,
"AUT","TAXSS","TOT","PC_GDP","A","2010",13.999,
"AUT","TAXSS","TOT","PC_GDP","A","2011",13.978,
"AUT","TAXSS","TOT","PC_GDP","A","2012",14.096,
"AUT","TAXSS","TOT","PC_GDP","A","2013",14.462,
"AUT","TAXSS","TOT","PC_GDP","A","2014",14.501,
"AUT","TAXSS","TOT","PC_GDP","A","2015",14.485,
"AUT","TAXSS","TOT","PC_GDP","A","2016",14.549,
"AUT","TAXSS","TOT","PC_GDP","A","2017",14.576,
"AUT","TAXSS","TOT","PC_GDP","A","2018",14.691,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1965",24.931,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1966",24.918,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1967",25.426,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1968",25.729,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1969",25.671,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1970",25.412,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1971",25.689,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1972",25.139,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1973",25.701,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1974",25.786,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1975",27.588,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1976",27.95,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1977",28.632,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1978",30.297,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1979",30.331,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1980",30.915,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1981",31.121,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1982",31.702,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1983",31.781,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1984",31.601,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1985",31.802,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1986",31.857,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1987",32.291,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1988",32.645,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1989",33.335,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1990",32.87,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1991",32.709,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1992",32.989,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1993",33.978,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1994",35.054,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1995",35.649,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1996",34.566,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1997",33.824,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1998",33.623,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","1999",33.797,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2000",33.778,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2001",32.456,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2002",32.925,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2003",33.224,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2004",33.403,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2005",33.885,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2006",34.029,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2007",33.395,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2008",33.034,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2009",34.422,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2010",34.179,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2011",33.993,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2012",33.749,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2013",33.922,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2014",33.96,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2015",33.654,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2016",34.711,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2017",34.873,
"AUT","TAXSS","TOT","PC_TOT_TAX","A","2018",34.828,
"BEL","TAXSS","TOT","PC_GDP","A","1965",9.625,
"BEL","TAXSS","TOT","PC_GDP","A","1966",9.944,
"BEL","TAXSS","TOT","PC_GDP","A","1967",9.918,
"BEL","TAXSS","TOT","PC_GDP","A","1968",10.038,
"BEL","TAXSS","TOT","PC_GDP","A","1969",10,
"BEL","TAXSS","TOT","PC_GDP","A","1970",9.557,
"BEL","TAXSS","TOT","PC_GDP","A","1971",10.034,
"BEL","TAXSS","TOT","PC_GDP","A","1972",10.264,
"BEL","TAXSS","TOT","PC_GDP","A","1973",10.505,
"BEL","TAXSS","TOT","PC_GDP","A","1974",10.738,
"BEL","TAXSS","TOT","PC_GDP","A","1975",11.685,
"BEL","TAXSS","TOT","PC_GDP","A","1976",11.759,
"BEL","TAXSS","TOT","PC_GDP","A","1977",11.911,
"BEL","TAXSS","TOT","PC_GDP","A","1978",11.726,
"BEL","TAXSS","TOT","PC_GDP","A","1979",11.78,
"BEL","TAXSS","TOT","PC_GDP","A","1980",11.682,
"BEL","TAXSS","TOT","PC_GDP","A","1981",11.899,
"BEL","TAXSS","TOT","PC_GDP","A","1982",12.064,
"BEL","TAXSS","TOT","PC_GDP","A","1983",12.582,
"BEL","TAXSS","TOT","PC_GDP","A","1984",13.218,
"BEL","TAXSS","TOT","PC_GDP","A","1985",13.741,
"BEL","TAXSS","TOT","PC_GDP","A","1986",14.047,
"BEL","TAXSS","TOT","PC_GDP","A","1987",14.44,
"BEL","TAXSS","TOT","PC_GDP","A","1988",13.911,
"BEL","TAXSS","TOT","PC_GDP","A","1989",13.579,
"BEL","TAXSS","TOT","PC_GDP","A","1990",13.675,
"BEL","TAXSS","TOT","PC_GDP","A","1991",14.196,
"BEL","TAXSS","TOT","PC_GDP","A","1992",14.388,
"BEL","TAXSS","TOT","PC_GDP","A","1993",14.601,
"BEL","TAXSS","TOT","PC_GDP","A","1994",14.282,
"BEL","TAXSS","TOT","PC_GDP","A","1995",13.964,
"BEL","TAXSS","TOT","PC_GDP","A","1996",13.998,
"BEL","TAXSS","TOT","PC_GDP","A","1997",13.813,
"BEL","TAXSS","TOT","PC_GDP","A","1998",13.869,
"BEL","TAXSS","TOT","PC_GDP","A","1999",13.811,
"BEL","TAXSS","TOT","PC_GDP","A","2000",13.413,
"BEL","TAXSS","TOT","PC_GDP","A","2001",13.613,
"BEL","TAXSS","TOT","PC_GDP","A","2002",13.82,
"BEL","TAXSS","TOT","PC_GDP","A","2003",13.752,
"BEL","TAXSS","TOT","PC_GDP","A","2004",13.436,
"BEL","TAXSS","TOT","PC_GDP","A","2005",13.234,
"BEL","TAXSS","TOT","PC_GDP","A","2006",13.144,
"BEL","TAXSS","TOT","PC_GDP","A","2007",13.245,
"BEL","TAXSS","TOT","PC_GDP","A","2008",13.641,
"BEL","TAXSS","TOT","PC_GDP","A","2009",14.139,
"BEL","TAXSS","TOT","PC_GDP","A","2010",13.817,
"BEL","TAXSS","TOT","PC_GDP","A","2011",13.972,
"BEL","TAXSS","TOT","PC_GDP","A","2012",14.224,
"BEL","TAXSS","TOT","PC_GDP","A","2013",14.364,
"BEL","TAXSS","TOT","PC_GDP","A","2014",14.27,
"BEL","TAXSS","TOT","PC_GDP","A","2015",14.261,
"BEL","TAXSS","TOT","PC_GDP","A","2016",13.644,
"BEL","TAXSS","TOT","PC_GDP","A","2017",13.569,
"BEL","TAXSS","TOT","PC_GDP","A","2018",13.494,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1965",31.429,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1966",30.389,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1967",29.709,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1968",29.353,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1969",29.092,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1970",28.744,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1971",29.191,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1972",29.992,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1973",29.732,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1974",29.653,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1975",30.168,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1976",30.203,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1977",29.162,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1978",28.311,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1979",27.934,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1980",28.838,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1981",29.184,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1982",28.734,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1983",29.478,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1984",30.459,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1985",31.602,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1986",32.495,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1987",32.925,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1988",32.695,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1989",33.331,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1990",33.215,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1991",34.302,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1992",35.125,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1993",34.433,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1994",33.46,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1995",32.773,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1996",32.539,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1997",31.79,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1998",31.46,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","1999",31.465,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2000",30.808,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2001",31.327,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2002",31.677,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2003",31.877,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2004",31.092,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2005",30.669,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2006",30.595,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2007",31.005,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2008",31.54,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2009",33.371,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2010",32.419,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2011",32.388,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2012",32.201,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2013",31.844,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2014",31.661,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2015",31.887,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2016",31.092,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2017",30.519,
"BEL","TAXSS","TOT","PC_TOT_TAX","A","2018",30.09,
"CAN","TAXSS","TOT","PC_GDP","A","1965",1.392,
"CAN","TAXSS","TOT","PC_GDP","A","1966",2.323,
"CAN","TAXSS","TOT","PC_GDP","A","1967",2.358,
"CAN","TAXSS","TOT","PC_GDP","A","1968",2.502,
"CAN","TAXSS","TOT","PC_GDP","A","1969",2.786,
"CAN","TAXSS","TOT","PC_GDP","A","1970",2.885,
"CAN","TAXSS","TOT","PC_GDP","A","1971",2.774,
"CAN","TAXSS","TOT","PC_GDP","A","1972",2.707,
"CAN","TAXSS","TOT","PC_GDP","A","1973",2.653,
"CAN","TAXSS","TOT","PC_GDP","A","1974",2.909,
"CAN","TAXSS","TOT","PC_GDP","A","1975",3.127,
"CAN","TAXSS","TOT","PC_GDP","A","1976",3.383,
"CAN","TAXSS","TOT","PC_GDP","A","1977",3.349,
"CAN","TAXSS","TOT","PC_GDP","A","1978",3.421,
"CAN","TAXSS","TOT","PC_GDP","A","1979",3.178,
"CAN","TAXSS","TOT","PC_GDP","A","1980",3.197,
"CAN","TAXSS","TOT","PC_GDP","A","1981",3.754,
"CAN","TAXSS","TOT","PC_GDP","A","1982",3.807,
"CAN","TAXSS","TOT","PC_GDP","A","1983",4.231,
"CAN","TAXSS","TOT","PC_GDP","A","1984",4.078,
"CAN","TAXSS","TOT","PC_GDP","A","1985",4.26,
"CAN","TAXSS","TOT","PC_GDP","A","1986",4.505,
"CAN","TAXSS","TOT","PC_GDP","A","1987",4.528,
"CAN","TAXSS","TOT","PC_GDP","A","1988",4.311,
"CAN","TAXSS","TOT","PC_GDP","A","1989",4.167,
"CAN","TAXSS","TOT","PC_GDP","A","1990",4.26,
"CAN","TAXSS","TOT","PC_GDP","A","1991",4.666,
"CAN","TAXSS","TOT","PC_GDP","A","1992",4.983,
"CAN","TAXSS","TOT","PC_GDP","A","1993",4.89,
"CAN","TAXSS","TOT","PC_GDP","A","1994",5.016,
"CAN","TAXSS","TOT","PC_GDP","A","1995",4.845,
"CAN","TAXSS","TOT","PC_GDP","A","1996",4.892,
"CAN","TAXSS","TOT","PC_GDP","A","1997",4.765,
"CAN","TAXSS","TOT","PC_GDP","A","1998",4.956,
"CAN","TAXSS","TOT","PC_GDP","A","1999",4.75,
"CAN","TAXSS","TOT","PC_GDP","A","2000",4.719,
"CAN","TAXSS","TOT","PC_GDP","A","2001",4.838,
"CAN","TAXSS","TOT","PC_GDP","A","2002",5.033,
"CAN","TAXSS","TOT","PC_GDP","A","2003",5.057,
"CAN","TAXSS","TOT","PC_GDP","A","2004",4.887,
"CAN","TAXSS","TOT","PC_GDP","A","2005",4.821,
"CAN","TAXSS","TOT","PC_GDP","A","2006",4.768,
"CAN","TAXSS","TOT","PC_GDP","A","2007",4.673,
"CAN","TAXSS","TOT","PC_GDP","A","2008",4.521,
"CAN","TAXSS","TOT","PC_GDP","A","2009",4.861,
"CAN","TAXSS","TOT","PC_GDP","A","2010",4.609,
"CAN","TAXSS","TOT","PC_GDP","A","2011",4.538,
"CAN","TAXSS","TOT","PC_GDP","A","2012",4.699,
"CAN","TAXSS","TOT","PC_GDP","A","2013",4.752,
"CAN","TAXSS","TOT","PC_GDP","A","2014",4.68,
"CAN","TAXSS","TOT","PC_GDP","A","2015",4.842,
"CAN","TAXSS","TOT","PC_GDP","A","2016",4.879,
"CAN","TAXSS","TOT","PC_GDP","A","2017",4.639,
"CAN","TAXSS","TOT","PC_GDP","A","2018",4.615,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1965",5.575,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1966",8.939,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1967",8.744,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1968",9.015,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1969",9.329,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1970",9.655,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1971",9.429,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1972",9.043,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1973",8.985,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1974",9.082,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1975",10.041,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1976",11.063,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1977",11.228,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1978",11.575,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1979",10.833,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1980",10.542,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1981",11.547,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1982",11.778,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1983",13.321,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1984",12.861,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1985",13.475,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1986",13.926,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1987",13.592,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1988",13.05,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1989",12.21,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1990",12.145,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1991",13.142,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1992",14.209,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1993",14.196,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1994",14.581,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1995",13.992,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1996",14.002,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1997",13.312,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1998",13.879,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","1999",13.384,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","2000",13.61,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","2001",14.194,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","2002",15.216,
"CAN","TAXSS","TOT","PC_TOT_TAX","A","2003",15.464,
