"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1983",2.398,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1984",2.308,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1985",2.304,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1986",2.321,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1987",2.339,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1988",2.314,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1989",2.338,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1990",2.37,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1991",2.398,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1992",2.424,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1993",2.437,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1994",2.726,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1995",2.841,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1996",2.803,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1997",2.789,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1998",2.766,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","1999",2.758,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2000",2.71,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2001",2.72,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2002",2.707,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2003",2.699,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2004",2.632,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2005",2.588,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2006",2.564,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2007",2.559,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2008",2.697,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2009",2.827,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2010",2.825,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2011",2.823,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2012",2.873,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2013",2.93,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2014",2.935,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2015",2.917,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2016",2.92,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2017",2.768,
"AUT","TAXPAYROLL","TOT","PC_GDP","A","2018",2.684,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1965",7.594,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1966",7.659,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1967",8.058,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1968",7.94,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1969",7.815,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1970",7.722,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1971",7.782,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1972",7.633,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1973",7.827,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1974",7.733,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1975",8.025,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1976",8.042,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1977",8.071,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1978",7.209,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1979",7.124,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1980",7.046,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1981",6.46,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1982",6.466,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1983",6.292,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1984",5.802,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1985",5.699,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1986",5.753,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1987",5.853,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1988",5.79,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1989",6.004,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1990",6.031,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1991",6.032,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1992",5.871,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1993",5.847,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1994",6.537,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1995",6.884,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1996",6.575,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1997",6.419,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1998",6.367,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","1999",6.4,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2000",6.408,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2001",6.198,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2002",6.339,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2003",6.365,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2004",6.273,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2005",6.309,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2006",6.344,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2007",6.31,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2008",6.515,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2009",6.899,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2010",6.897,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2011",6.866,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2012",6.88,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2013",6.871,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2014",6.875,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2015",6.776,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2016",6.966,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2017",6.622,
"AUT","TAXPAYROLL","TOT","PC_TOT_TAX","A","2018",6.363,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1965",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1966",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1967",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1968",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1969",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1970",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1971",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1972",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1973",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1974",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1975",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1976",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1977",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1978",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1979",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1980",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1981",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1982",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1983",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1984",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1985",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1986",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1987",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1988",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1989",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1990",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1991",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1992",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1993",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1994",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1995",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1996",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1997",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1998",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","1999",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2000",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2001",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2002",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2003",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2004",0,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2005",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2006",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2007",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2008",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2009",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2010",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2011",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2012",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2013",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2014",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2015",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2016",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2017",0.002,
"BEL","TAXPAYROLL","TOT","PC_GDP","A","2018",0.002,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1965",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1966",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1967",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1968",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1969",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1970",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1971",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1972",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1973",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1974",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1975",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1976",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1977",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1978",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1979",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1980",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1981",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1982",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1983",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1984",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1985",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1986",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1987",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1988",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1989",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1990",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1991",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1992",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1993",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1994",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1995",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1996",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1997",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1998",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","1999",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2000",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2001",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2002",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2003",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2004",0,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2005",0.003,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2006",0.004,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2007",0.004,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2008",0.004,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2009",0.004,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2010",0.004,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2011",0.005,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2012",0.005,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2013",0.004,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2014",0.004,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2015",0.005,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2016",0.004,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2017",0.004,
"BEL","TAXPAYROLL","TOT","PC_TOT_TAX","A","2018",0.005,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1965",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1966",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1967",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1968",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1969",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1970",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1971",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1972",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1973",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1974",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1975",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1976",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1977",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1978",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1979",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1980",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1981",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1982",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1983",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1984",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1985",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1986",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1987",0,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1988",0.369,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1989",0.46,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1990",0.79,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1991",0.796,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1992",0.779,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1993",0.768,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1994",0.747,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1995",0.776,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1996",0.76,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1997",0.734,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1998",0.747,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","1999",0.734,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2000",0.712,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2001",0.685,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2002",0.679,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2003",0.682,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2004",0.665,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2005",0.649,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2006",0.642,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2007",0.636,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2008",0.627,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2009",0.665,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2010",0.646,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2011",0.652,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2012",0.651,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2013",0.656,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2014",0.648,
"CAN","TAXPAYROLL","TOT","PC_GDP","A","2015",0.666,
