"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1980",1.194,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1981",1.157,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1982",1.16,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1983",1.199,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1984",1.163,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1985",1.09,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1986",1.094,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1987",1.128,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1988",1.115,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1989",1.106,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1990",1.173,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1991",1.005,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1992",0.976,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1993",0.98,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1994",1.011,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1995",1.003,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1996",1.08,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1997",0.971,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1998",0.842,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","1999",0.895,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2000",0.827,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2001",0.801,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2002",0.786,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2003",0.815,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2004",0.836,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2005",0.836,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2006",0.849,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2007",0.87,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2008",0.831,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2009",0.827,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2010",0.814,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2011",0.852,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2012",0.891,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2013",0.924,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2014",0.959,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2015",1.019,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2016",1.058,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2017",1.025,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2018",1.048,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",5.8,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1966",5.547,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1967",5.802,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1968",5.555,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1969",5.321,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",4.915,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1971",4.61,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1972",4.26,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1973",3.913,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1974",3.737,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",3.855,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1976",4.002,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1977",3.93,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1978",3.675,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1979",3.371,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",3.276,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",3.225,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",3.264,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",3.37,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",3.257,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",3.021,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",3.053,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",3.108,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",3.101,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",3.052,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",3.369,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",2.87,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",2.718,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",2.734,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",2.794,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",2.769,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",3.037,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",2.755,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",2.375,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",2.476,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",2.282,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",2.287,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",2.285,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",2.356,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",2.467,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",2.468,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",2.461,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",2.494,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",2.348,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",2.292,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",2.326,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",2.386,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",2.449,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",2.512,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",2.614,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",2.756,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",2.828,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",2.729,
"DEU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",2.745,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1965",1.655,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1966",1.717,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1967",1.885,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1968",1.815,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1969",1.682,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1970",1.779,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1971",1.877,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1972",1.959,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1973",1.667,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1974",1.56,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1975",1.805,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1976",1.898,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1977",1.986,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1978",1.942,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1979",1.173,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1980",0.953,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1981",0.82,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1982",0.923,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1983",0.778,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1984",0.651,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1985",0.664,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1986",0.701,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1987",0.684,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1988",0.726,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1989",0.778,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1990",1.169,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1991",0.989,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1992",1.186,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1993",0.982,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1994",0.944,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1995",1.69,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1996",1.8,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1997",1.968,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1998",1.969,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","1999",2.39,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2000",2.571,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2001",2.161,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2002",1.974,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2003",1.907,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2004",1.811,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2005",1.923,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2006",2.085,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2007",2.109,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2008",2.158,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2009",1.989,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2010",1.655,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2011",2.477,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2012",2.705,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2013",3.154,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2014",2.873,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2015",3.057,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2016",3.111,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2017",3.085,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2018",3.065,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",9.66,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1966",9.351,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1967",9.794,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1968",9.103,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1969",8.545,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",9.258,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1971",9.858,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1972",10.351,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1973",9.579,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1974",8.548,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",9.652,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1976",9.34,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1977",9.632,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1978",9.436,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1979",5.497,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",4.595,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",3.924,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",3.911,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",3.241,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",2.651,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",2.703,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",2.72,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",2.607,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",3.068,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",3.389,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",4.64,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",3.912,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",4.542,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",3.696,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",3.517,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",5.973,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",6.329,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",6.658,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",6.406,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",7.515,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",7.693,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",6.769,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",5.957,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",6.057,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",5.946,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",6.034,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",6.715,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",6.633,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",6.787,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",6.469,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",5.166,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",7.364,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",7.556,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",8.826,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",7.98,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",8.343,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",8.04,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",7.927,
"GRC","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",7.912,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","1991",0.517,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","1992",0.446,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","1993",0.367,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","1994",0.439,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","1995",0.497,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","1996",0.598,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","1997",0.58,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","1998",0.586,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","1999",0.632,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2000",0.667,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2001",0.689,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2002",0.687,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2003",0.801,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2004",0.834,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2005",0.829,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2006",0.816,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2007",0.789,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2008",0.849,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2009",0.814,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2010",1.146,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2011",1.12,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2012",1.22,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2013",1.285,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2014",1.281,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2015",1.274,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2016",1.105,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2017",1.071,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2018",0.99,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",1.158,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",1.005,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",0.813,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",1.026,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",1.218,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",1.517,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",1.536,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",1.564,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",1.655,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",1.732,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",1.834,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",1.838,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",2.15,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",2.253,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",2.268,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",2.232,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",2.004,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",2.152,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",2.09,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",3.076,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",3.09,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",3.181,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",3.387,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",3.37,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",3.296,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",2.822,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",2.805,
"HUN","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",2.709,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1965",1.015,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1970",1.204,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1975",1.515,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1980",1.828,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1981",1.947,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1982",1.931,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1983",1.891,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1984",2.024,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1985",2.026,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1986",2.079,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1987",2.161,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1988",2.234,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1989",2.458,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1990",2.566,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1991",2.712,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1992",2.857,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1993",2.921,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1994",2.836,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1995",2.789,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1996",2.635,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1997",2.553,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1998",2.586,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","1999",2.619,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2000",2.823,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2001",2.685,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2002",2.477,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2003",2.242,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2004",2.432,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2005",2.575,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2006",2.12,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2007",2.36,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2008",2.109,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2009",2.016,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2010",2.276,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2011",2.235,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2012",2.406,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2013",2.373,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2014",2.394,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2015",1.896,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2016",17.365,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2017",2.062,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2018",2.013,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",3.951,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",4.473,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",5.14,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",6.278,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",6.439,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",6.329,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",6.78,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",6.953,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",7.311,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",7.446,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",7.651,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",7.259,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",7.957,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",8.43,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",8.809,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",9.036,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",9.562,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",9.422,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",9.091,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",8.278,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",8.093,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",7.682,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",7.283,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",7.85,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",7.855,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",7.316,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",6.349,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",6.699,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",6.535,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",5.283,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",6.116,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",6.109,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",6.465,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",7.046,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",6.704,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",7.072,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",6.876,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",6.41,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",5.356,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",34.178,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",5.498,
"ISL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",5.487,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1965",3.708,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1966",3.786,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1967",3.721,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1968",3.859,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1969",3.669,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1970",3.374,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1971",3.669,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1972",3.728,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1973",3.224,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1974",3.153,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1975",2.703,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1976",2.736,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1977",2.384,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1978",1.719,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1979",1.672,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1980",1.584,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1981",1.414,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1982",1.247,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1983",1.305,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1984",1.319,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1985",1.339,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1986",1.304,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1987",1.512,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1988",1.431,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1989",1.564,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","1990",1.501,
