"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.504,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.51,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.567,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.643,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.673,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.683,
"AUS","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.645,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.398,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0.911,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0.901,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0.999,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1992",1.051,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1993",1.268,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.249,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1995",1.26,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1996",1.276,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1997",1.121,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1998",1.096,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","1999",1.021,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.922,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.909,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2002",1.069,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2003",1.185,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2004",1.179,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2005",1.106,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2006",1.011,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.886,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.826,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.053,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.995,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.899,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.901,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.984,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2014",1.001,
"AUT","PUBUNEMPEXP","TOT","PC_GDP","A","2015",1.058,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1980",2.382,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1981",3.036,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1982",3.206,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1983",3.537,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1984",3.373,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1985",3.206,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1986",3.104,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1987",3.026,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1988",2.778,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1989",2.538,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1990",2.824,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1991",2.948,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1992",2.856,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1993",3.137,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1994",3.064,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1995",3.175,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1996",3.201,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1997",3.146,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1998",3.041,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","1999",2.915,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2000",2.735,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2001",2.758,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2002",2.988,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2003",3.218,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2004",3.227,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2005",3.208,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2006",3.156,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2007",3.005,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2008",3.065,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2009",3.555,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2010",3.508,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2011",3.474,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2012",3.242,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2013",3.237,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2014",3.238,
"BEL","PUBUNEMPEXP","TOT","PC_GDP","A","2015",2.948,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1980",1.2,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1981",1.279,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1982",2.259,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1983",2.105,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1984",1.953,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1985",1.802,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1986",1.782,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1987",1.61,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1988",1.525,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1989",1.537,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1990",1.846,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1991",2.202,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1992",2.179,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1993",1.897,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.492,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1995",1.258,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1996",1.137,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.983,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.915,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.766,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.675,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.764,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.749,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.748,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.665,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.607,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.576,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.544,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.64,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.949,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.792,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.648,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.588,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.563,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.562,
"CAN","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.619,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0.192,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1992",0.146,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1993",0.12,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1994",0.135,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.339,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.389,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.465,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.488,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.617,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.567,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.526,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.581,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.703,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.641,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.567,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.492,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.54,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.558,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.967,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.75,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.65,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.62,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.629,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.557,
"CZE","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.478,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1982",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1983",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1984",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1986",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1987",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1988",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1989",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1992",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1993",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1994",0.025,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.044,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.009,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.004,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.003,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.001,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0,
"DNK","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.64,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0.693,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1982",0.843,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1983",0.902,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1984",0.864,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1985",1.267,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1986",1.463,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1987",1.489,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1988",1.339,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1989",1.095,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1990",1.072,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1991",2.073,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1992",3.615,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1993",4.643,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1994",4.427,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1995",3.812,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1996",3.594,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1997",3.146,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1998",2.612,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","1999",2.374,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2000",2.118,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2001",1.976,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2002",2.038,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2003",2.084,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2004",2.053,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2005",1.925,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2006",1.742,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2007",1.489,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2008",1.392,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.884,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2010",1.938,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.642,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2012",1.724,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2013",1.937,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2014",2.205,
"FIN","PUBUNEMPEXP","TOT","PC_GDP","A","2015",2.369,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1985",2.267,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1986",2.163,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1987",2.096,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1988",1.952,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1989",1.778,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1990",1.633,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1991",1.695,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1992",1.739,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1993",1.816,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.702,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1995",1.578,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1996",1.666,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1997",1.635,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1998",1.596,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","1999",1.547,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2000",1.414,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2001",1.414,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2002",1.636,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2003",1.81,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2004",1.785,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2005",1.67,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2006",1.438,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2007",1.303,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2008",1.251,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.555,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2010",1.599,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.506,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2012",1.574,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2013",1.628,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2014",1.626,
"FRA","PUBUNEMPEXP","TOT","PC_GDP","A","2015",1.62,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.489,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0.801,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1982",1.059,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1983",1.167,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1984",1.001,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0.943,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1986",0.874,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1987",0.91,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1988",0.891,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1989",0.784,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0.824,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1991",1.278,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1992",1.385,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1993",1.819,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.735,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1995",1.523,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1996",1.616,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1997",1.563,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1998",1.432,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","1999",1.368,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2000",1.31,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2001",1.339,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2002",1.489,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2003",1.662,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2004",1.726,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2005",1.828,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2006",1.622,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2007",1.339,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2008",1.225,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.618,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2010",1.47,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.131,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2012",1.032,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2013",1.026,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.965,
"DEU","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.906,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.212,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0.252,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1982",0.265,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1983",0.273,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1984",0.278,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0.299,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1986",0.353,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1987",0.328,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1988",0.293,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1989",0.357,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0.387,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0.464,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1992",0.419,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1993",0.37,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1994",0.388,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.392,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.397,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.414,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.405,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.387,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.589,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.581,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.594,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.57,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.625,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.635,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.566,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.543,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.658,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.946,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.929,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.048,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.84,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.692,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.516,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.487,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1992",2.124,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1993",2.05,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.171,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.863,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.728,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.606,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.597,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.819,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.686,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.547,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.503,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.5,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.526,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.547,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.575,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.664,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.718,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.849,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.797,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.75,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.541,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.468,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.357,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.31,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0.294,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0.243,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1992",0.468,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1993",0.678,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1994",0.737,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.787,
